1,1,-50.00,-50.00,50.00,1.00,0.00,0.00
1,1,-50.00,-50.00,30.00,1.00,0.00,0.00
1,1,-50.00,-50.00,10.00,1.00,0.00,0.00
1,1,-50.00,-50.00,-10.00,1.00,0.00,0.00
1,1,-50.00,-50.00,-30.00,1.00,0.00,0.00
1,1,-50.00,-50.00,-50.00,1.00,0.00,0.00
1,2,-50.00,-45.00,-50.00,1.00,0.00,0.00
1,2,-50.00,-45.00,-30.00,1.00,0.00,0.00
1,2,-50.00,-45.00,-10.00,1.00,0.00,0.00
1,2,-50.00,-45.00,10.00,1.00,0.00,0.00
1,2,-50.00,-45.00,30.00,1.00,0.00,0.00
1,2,-50.00,-45.00,50.00,1.00,0.00,0.00
1,3,-50.00,-40.00,-50.00,1.00,0.00,0.00
1,3,-50.00,-40.00,-30.00,1.00,0.00,0.00
1,3,-50.00,-40.00,-10.00,1.00,0.00,0.00
1,3,-50.00,-40.00,10.00,1.00,0.00,0.00
1,3,-50.00,-40.00,30.00,1.00,0.00,0.00
1,3,-50.00,-40.00,50.00,1.00,0.00,0.00
1,4,-50.00,-35.00,-50.00,1.00,0.00,0.00
1,4,-50.00,-35.00,-30.00,1.00,0.00,0.00
1,4,-50.00,-35.00,-10.00,1.00,0.00,0.00
1,4,-50.00,-35.00,10.00,1.00,0.00,0.00
1,4,-50.00,-35.00,30.00,1.00,0.00,0.00
1,4,-50.00,-35.00,50.00,1.00,0.00,0.00
1,5,-50.00,-30.00,-50.00,1.00,0.00,0.00
1,5,-50.00,-30.00,-30.00,1.00,0.00,0.00
1,5,-50.00,-30.00,-10.00,1.00,0.00,0.00
1,5,-50.00,-30.00,10.00,1.00,0.00,0.00
1,5,-50.00,-30.00,30.00,1.00,0.00,0.00
1,5,-50.00,-30.00,50.00,1.00,0.00,0.00
1,6,-50.00,-25.00,-50.00,1.00,0.00,0.00
1,6,-50.00,-25.00,-30.00,1.00,0.00,0.00
1,6,-50.00,-25.00,-10.00,1.00,0.00,0.00
1,6,-50.00,-25.00,10.00,1.00,0.00,0.00
1,6,-50.00,-25.00,30.00,1.00,0.00,0.00
1,6,-50.00,-25.00,50.00,1.00,0.00,0.00
1,7,-50.00,-20.00,-50.00,1.00,0.00,0.00
